3182,3,1304.98,589.00,0.8978,14.92,1,-1,-1,-1
3182,2,293.07,589.00,0.0856,14.92,1,-1,-1,-1
3182,1,68.88,448.94,0.0333,8.00,1,-1,-1,-1
3183,5,1609.43,429.00,0.9700,6.90,1,-1,-1,-1
3183,3,1306.10,589.00,0.8977,14.94,1,-1,-1,-1
3183,2,292.84,589.00,0.0861,14.94,1,-1,-1,-1
3183,1,67.49,448.94,0.0334,8.00,1,-1,-1,-1
3184,5,1607.77,429.00,0.9701,6.93,1,-1,-1,-1
3184,3,1305.23,589.00,0.8977,14.96,1,-1,-1,-1
3184,2,288.86,589.00,0.0856,14.96,1,-1,-1,-1
3184,1,74.16,448.95,0.0335,8.00,1,-1,-1,-1
3185,5,1601.87,429.00,0.9702,6.95,1,-1,-1,-1
3185,3,1300.35,589.00,0.8974,14.97,1,-1,-1,-1
